ID,Name,Type,X,Y,Width,Height,Section Link,Direct Link
I2:3827;56:7777,"Content",frame,13166.6669921875,6577.2001953125,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7777","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7777&mode=design"
I2:3827;56:7778,"Imps",text,13228,6592.400390625,59,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7778","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7778&mode=design"
I2:3827;56:7779,"Icon",instance,13289.1669921875,6593.900390625,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779&mode=design"
I2:3827;56:7779;5:1787,"Vector",vector,13291.1669921875,6595.900390625,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779;5:1787&mode=design"
I2:3827;56:7779;5:1788,"Vector",vector,13298.2568359375,6600.89599609375,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779;5:1788&mode=design"
I2:3827;56:7779;5:1789,"Vector 2",vector,13301.1669921875,6609.900390625,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7779;5:1789&mode=design"
I2:3827;56:7780,"Cell",frame,13348.3330078125,6577.2001953125,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7780","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7780&mode=design"
I2:3827;56:7781,"Content",frame,13348.3330078125,6577.2001953125,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7781","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7781&mode=design"
I2:3827;56:7782,"Clicks",text,13415.666015625,6592.400390625,47,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7782","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7782&mode=design"
I2:3827;56:7783,"Icon",instance,13475.3330078125,6593.900390625,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783&mode=design"
I2:3827;56:7783;5:1787,"Vector",vector,13477.3330078125,6595.900390625,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783;5:1787&mode=design"
I2:3827;56:7783;5:1788,"Vector",vector,13484.4228515625,6600.89599609375,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783;5:1788&mode=design"
I2:3827;56:7783;5:1789,"Vector 2",vector,13487.3330078125,6609.900390625,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7783;5:1789&mode=design"
I2:3827;56:7784,"Cell",frame,13530,6577.2001953125,181.6666717529297,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7784","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7784&mode=design"
I2:3827;56:7785,"Content",frame,13530,6577.2001953125,181.6666717529297,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7785","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7785&mode=design"
I2:3827;56:7786,"CPC",text,13587.8330078125,6592.400390625,66,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7786","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7786&mode=design"
I2:3827;56:7787,"Icon",instance,13649,6593.900390625,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787&mode=design"
I2:3827;56:7787;5:1787,"Vector",vector,13651,6595.900390625,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787;5:1787&mode=design"
I2:3827;56:7787;5:1788,"Vector",vector,13658.08984375,6600.89599609375,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787;5:1788&mode=design"
I2:3827;56:7787;5:1789,"Vector 2",vector,13661,6609.900390625,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7787;5:1789&mode=design"
I2:3827;56:7788,"Cell",frame,13711.6669921875,6577.2001953125,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7788&mode=design"
I2:3827;56:7789,"Content",frame,13711.6669921875,6577.2001953125,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7789&mode=design"
I2:3827;56:7790,"CTR",text,13772,6592.400390625,61,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7790","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7790&mode=design"
I2:3827;56:7791,"Icon",instance,13829.1669921875,6593.900390625,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791&mode=design"
I2:3827;56:7791;5:1787,"Vector",vector,13831.1669921875,6595.900390625,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791;5:1787&mode=design"
I2:3827;56:7791;5:1788,"Vector",vector,13838.2568359375,6600.89599609375,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791;5:1788&mode=design"
I2:3827;56:7791;5:1789,"Vector 2",vector,13841.1669921875,6609.900390625,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7791;5:1789&mode=design"
I2:3827;56:19501,"Cell",frame,13893.3330078125,6577.2001953125,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19501","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19501&mode=design"
I2:3827;56:19502,"Content",frame,13893.3330078125,6577.2001953125,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19502","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19502&mode=design"
I2:3827;56:19503,"CTR",text,13943.666015625,6592.400390625,81,27,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19503","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19503&mode=design"
I2:3827;56:19504,"Icon",instance,13992.666015625,6593.900390625,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504&mode=design"
I2:3827;56:19504;5:1787,"Vector",vector,13994.666015625,6595.900390625,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504;5:1787&mode=design"
I2:3827;56:19504;5:1788,"Vector",vector,14001.755859375,6600.89599609375,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504;5:1788&mode=design"
I2:3827;56:19504;5:1789,"Vector 2",vector,14004.666015625,6609.900390625,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19504;5:1789&mode=design"
I2:3827;56:7792,".Row",frame,12985,6634.60009765625,1090,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7792","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7792&mode=design"
I2:3827;56:7793,"Cell",frame,12985,6634.60009765625,181.6666717529297,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7793","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7793&mode=design"
I2:3827;56:7794,"Content",frame,12985,6634.60009765625,181.6666717529297,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7794","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7794&mode=design"
I2:3827;56:7795,"Text",text,13020.3330078125,6653.80029296875,111,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7795","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7795&mode=design"
I2:3827;56:7796,"Cell",frame,13166.6669921875,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7796","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7796&mode=design"
I2:3827;56:7797,"Content",frame,13166.6669921875,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7797","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7797&mode=design"
I2:3827;56:7885,"텍스트 입력 예시",text,13178.6669921875,6653.80029296875,157.66665649414062,19,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7885","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7885&mode=design"
I2:3827;56:7799,"Cell",frame,13348.3330078125,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7799","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7799&mode=design"
I2:3827;56:7800,"Content",frame,13348.3330078125,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7800","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7800&mode=design"
I2:3827;56:7802,"Cell",frame,13530,6634.60009765625,181.6666717529297,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7802","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7802&mode=design"
I2:3827;56:7803,"Content",frame,13530,6634.60009765625,181.6666717529297,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7803","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7803&mode=design"
I2:3827;56:7805,"Cell",frame,13711.6669921875,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7805","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7805&mode=design"
I2:3827;56:7806,"Content",frame,13711.6669921875,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7806","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7806&mode=design"
I2:3827;56:19655,"Cell",frame,13893.3330078125,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19655","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19655&mode=design"
I2:3827;56:19656,"Content",frame,13893.3330078125,6634.60009765625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19656","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19656&mode=design"
I2:3827;56:7808,".Row",frame,12985,6692,1090,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7808","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7808&mode=design"
I2:3827;56:7809,"Cell",frame,12985,6692,218,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7809","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7809&mode=design"
I2:3827;56:7810,"Content",frame,12985,6692,218,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7810","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7810&mode=design"
I2:3827;56:7811,"Text",text,13080,6709.7001953125,28,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7811","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7811&mode=design"
I2:3827;56:7812,"Cell",frame,13203,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7812","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7812&mode=design"
I2:3827;56:7813,"Content",frame,13203,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7813","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7813&mode=design"
I2:3827;56:7815,"Cell",frame,13421,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7815","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7815&mode=design"
I2:3827;56:7816,"Content",frame,13421,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7816","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7816&mode=design"
I2:3827;56:7818,"Cell",frame,13639,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7818","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7818&mode=design"
I2:3827;56:7819,"Content",frame,13639,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7819","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7819&mode=design"
I2:3827;56:7821,"Cell",frame,13857,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7821","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7821&mode=design"
I2:3827;56:7822,"Content",frame,13857,6692,272.5,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7822","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7822&mode=design"
I2:3827;56:19712,"Cell",frame,13893.3330078125,6692,181.66665649414062,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19712","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19712&mode=design"
I2:3827;56:19713,"Content",frame,13893.3330078125,6692,181.66665649414062,57.40000534057617,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19713","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19713&mode=design"
I2:3827;56:7824,".Row",frame,12985,6749.400390625,1090,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7824","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7824&mode=design"
I2:3827;56:7825,"Cell",frame,12985,6749.400390625,218,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7825","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7825&mode=design"
I2:3827;56:7826,"Content",frame,12985,6749.400390625,218,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7826","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7826&mode=design"
I2:3827;56:7827,"Text",text,13080,6767.1005859375,28,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7827","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7827&mode=design"
I2:3827;56:7828,"Cell",frame,13203,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7828","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7828&mode=design"
I2:3827;56:7829,"Content",frame,13203,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7829","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7829&mode=design"
I2:3827;56:7831,"Cell",frame,13421,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7831","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7831&mode=design"
I2:3827;56:7832,"Content",frame,13421,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7832","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7832&mode=design"
I2:3827;56:7834,"Cell",frame,13639,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7834","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7834&mode=design"
I2:3827;56:7835,"Content",frame,13639,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7835","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7835&mode=design"
I2:3827;56:7837,"Cell",frame,13857,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7837","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7837&mode=design"
I2:3827;56:7838,"Content",frame,13857,6749.400390625,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7838","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7838&mode=design"
I2:3827;56:19739,"Cell",frame,13893.3330078125,6749.400390625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19739","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19739&mode=design"
I2:3827;56:19740,"Content",frame,13893.3330078125,6749.400390625,181.66665649414062,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19740","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:19740&mode=design"
I2:3827;56:7840,".Row",frame,12985,6806.80029296875,1090,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7840","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7840&mode=design"
I2:3827;56:7841,"Cell",frame,12985,6806.80029296875,218,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7841","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7841&mode=design"
I2:3827;56:7842,"Content",frame,12985,6806.80029296875,218,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7842","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7842&mode=design"
I2:3827;56:7843,"Text",text,13080,6824.50048828125,28,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7843","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7843&mode=design"
I2:3827;56:7844,"Cell",frame,13203,6806.80029296875,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7844","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7844&mode=design"
I2:3827;56:7845,"Content",frame,13203,6806.80029296875,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7845","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7845&mode=design"
I2:3827;56:7847,"Cell",frame,13421,6806.80029296875,272.5,57.400001525878906,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7847","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3827;56:7847&mode=design"
